id,Date,number of bedrooms,number of bathrooms,living area,lot area,number of floors,waterfront present,number of views,condition of the house,grade of the house,Area of the house(excluding basement),Area of the basement,Built Year,Renovation Year,Postal Code,Lattitude,Longitude,living_area_renov,lot_area_renov,Number of schools nearby,Distance from the airport,Price
6762825911,42685,2,1.0,470,3850,1.0,0,0,4,6,470,0,1916,0,110039,28.6819,77.2488,645,3687,3,52,3948000
6762826395,42685,4,2.5,1385,9558,1.0,0,0,4,8,800,585,1961,0,110041,28.4965,76.9643,1365,9214,2,56,3824400
6762827145,42685,2,1.0,550,2005,1.5,0,0,5,6,550,0,1920,0,110035,28.7792,76.9278,490,2250,2,78,3600000
6762827324,42685,3,2.5,970,7476,2.0,0,0,3,8,970,0,1994,0,110036,28.7762,77.1616,1015,5225,1,62,3564000
6762827576,42685,4,2.5,1211,3646,2.0,0,0,3,8,1211,0,2005,0,110019,28.4541,76.8885,1247,3744,3,69,3480000
6762827833,42685,3,1.0,850,4322,1.0,0,0,3,6,850,0,1955,0,110054,28.8378,76.8725,750,3990,1,73,3416400
6762827898,42685,3,1.0,670,10668,1.5,0,0,4,5,670,0,1945,0,110069,28.4934,76.9034,670,18851,3,50,3372000
6762828226,42685,3,1.0,660,5545,1.0,0,0,3,7,660,0,1955,0,110015,28.6942,76.8501,660,4159,3,50,3300000
6762828845,42685,4,2.5,895,2179,2.0,0,0,3,7,895,0,1993,0,110070,28.8731,77.1985,895,2152,2,79,3120000
6762828890,42685,3,1.5,620,4750,1.0,0,0,4,7,620,0,1955,0,110032,28.8236,77.1311,922,5062,1,69,3119400
6762829156,42685,3,2.0,670,2835,2.0,0,0,3,6,670,0,1994,0,110043,28.8592,76.9549,645,2446,3,61,3024000
6762829502,42685,4,2.0,935,4375,1.0,0,2,3,7,935,0,1977,0,110071,28.5644,76.9665,885,4103,2,76,2940000
6762829842,42685,3,1.5,830,4369,1.0,0,0,4,7,540,290,1959,0,110075,28.4507,77.2555,750,4233,2,61,2820000
6762829931,42685,2,1.0,600,4744,1.0,0,0,5,7,600,0,1941,0,110058,28.4904,77.1009,600,4744,1,73,2778000
6762830287,42685,3,1.0,830,10757,1.0,0,0,4,7,830,0,1973,0,110071,28.6402,77.1993,830,10800,1,69,2640000
6762830896,42685,2,1.0,545,4997,1.0,0,0,3,7,545,0,1954,0,110058,28.7808,77.0764,545,5850,2,59,2360400
6762831148,42685,3,1.0,460,2437,1.0,0,0,5,6,460,0,1969,0,110036,28.4721,76.9689,480,2600,3,60,2159400
6762831396,42685,3,1.0,650,3049,1.0,0,0,3,7,650,0,2013,0,110042,28.7167,77.3352,650,3424,1,54,1860000
6762831523,42685,2,1.0,355,4950,1.0,0,0,3,6,355,0,1943,0,110032,28.5553,77.1328,535,4950,3,51,1558656
6762810079,42686,5,4.0,2595,7300,2.0,0,1,3,11,2595,0,2013,0,110074,28.5638,76.9155,1920,9625,3,67,34800000
6762810458,42686,3,2.25,1685,11532,1.0,1,4,3,10,960,725,1980,0,110060,28.7177,77.053,1705,9844,1,55,19200000
6762810759,42686,4,4.5,1565,2563,3.0,0,0,3,10,1225,340,2014,0,110048,28.6242,77.0147,1270,3892,1,67,15960000
6762810813,42686,3,3.25,1700,2989,2.0,0,0,4,9,1145,555,1937,0,110002,28.7898,76.957,1545,3217,3,57,15600000
6762811023,42686,4,2.75,2055,4200,2.0,0,1,3,9,1565,490,1928,2013,110023,28.4748,77.3167,1410,4200,3,55,14400000
6762811231,42686,5,2.25,2160,3810,2.0,0,0,3,7,1440,720,1973,2014,110005,28.7792,77.2905,940,3810,2,64,13200000
6762812583,42686,2,2.5,840,487,3.0,0,0,3,9,840,0,2009,0,110001,28.4308,76.9496,840,488,3,64,10080000
6762813046,42686,3,1.0,755,2089,2.0,0,0,3,8,755,0,1902,1979,110029,28.4931,77.0261,1070,2458,1,67,9588000
6762813380,42686,4,2.75,1910,13150,2.0,0,0,3,9,1425,485,2014,0,110060,28.715,77.2312,930,6068,1,68,9240000
6762813437,42686,4,2.5,1680,6818,2.0,0,0,3,10,1680,0,1987,0,110020,28.8104,76.9543,1490,5307,2,64,9180000
6762813503,42686,4,2.5,1425,5500,2.0,0,0,3,8,1425,0,1998,0,110003,28.5213,77.1458,860,5500,2,70,9120000
6762813942,42686,2,2.25,815,843,2.0,0,0,3,10,665,150,2014,0,110045,28.5571,77.1999,785,1290,2,74,8759988
6762814016,42686,5,2.5,1890,4935,1.0,0,1,4,9,945,945,1978,0,110015,28.6578,77.177,1420,9954,2,57,8700000
6762814093,42686,2,1.0,790,1099,2.0,0,2,3,8,790,0,1921,1995,110029,28.5016,77.2032,1085,2202,1,61,8640000
6762814326,42686,4,2.25,1275,6459,2.0,0,0,3,9,1275,0,1987,0,110028,28.7894,77.2033,1275,5518,3,73,8445240
6762814378,42686,4,2.5,1290,7515,2.0,0,0,3,9,1290,0,1999,0,110003,28.7713,77.3324,1515,5180,2,63,8400000
6762814648,42686,3,2.25,855,596,2.0,0,0,3,9,570,285,2014,0,110045,28.4697,77.0232,755,596,3,62,8220000
6762815541,42686,4,1.75,1125,2375,1.5,0,0,4,7,710,415,1924,0,110005,28.6226,77.2893,965,2375,2,54,7653600
6762815682,42686,4,2.5,1050,4400,1.0,0,2,4,7,620,430,1960,0,110030,28.7719,76.8609,1000,4400,2,51,7560000
6762816334,42686,2,2.0,495,2708,1.0,0,0,3,6,495,0,1935,0,110045,28.5619,76.9941,825,1680,2,73,7200000
6762816484,42686,3,1.75,1030,1800,1.5,0,0,3,7,590,440,1905,1985,110001,28.7039,76.8743,865,1237,2,71,7140000
6762816825,42686,3,2.5,1075,3742,2.0,0,0,3,8,1075,0,1988,0,110020,28.4241,77.1756,1075,3439,1,58,6960000
6762816826,42686,3,2.5,955,5775,1.5,0,0,3,8,955,0,2003,0,110020,28.6922,76.9004,1115,5775,1,70,6960000
6762817035,42686,3,2.25,930,2000,1.5,0,0,5,7,510,420,1920,0,110053,28.4733,77.2729,590,2000,1,68,6864000
6762817657,42686,3,2.0,695,1344,1.5,0,0,5,7,695,0,1915,0,110006,28.7987,77.1733,720,1450,3,60,6600000
6762817737,42686,3,2.5,1190,1250,3.0,0,3,3,9,1190,0,1988,0,110067,28.5706,76.8644,1135,2500,3,71,6599400
6762817851,42686,3,2.5,995,2574,2.0,0,0,3,8,995,0,2003,0,110021,28.5351,77.2074,1140,2253,1,68,6540000
6762818395,42686,3,1.75,765,3062,1.0,0,0,3,7,560,205,1958,0,110009,28.8036,77.281,680,3062,2,67,6312000
6762818678,42686,5,1.0,795,2500,1.5,0,0,3,7,595,200,1929,0,110009,28.4241,77.1806,795,2500,2,74,6216000
6762818679,42686,4,2.5,1035,5122,1.0,0,0,3,8,685,350,1969,0,110028,28.5904,76.8653,1035,4841,1,58,6216000
6762818879,42686,2,1.0,695,2772,1.0,0,0,3,7,465,230,1947,0,110002,28.5776,77.279,855,3100,1,64,6120000
6762818880,42686,3,1.75,685,3350,1.0,0,0,3,8,685,0,1940,2012,110006,28.5367,77.2162,590,3347,2,68,6120000
6762818973,42686,5,3.75,1940,4185,2.0,0,0,4,7,1940,0,2004,0,110055,28.8376,77.0392,1080,2325,3,80,6072000
6762819329,42686,4,2.5,1125,7220,1.0,0,0,3,7,775,350,1967,0,110012,28.7604,77.0143,1045,5700,2,61,5958000
6762819509,42686,3,1.75,830,4104,1.0,0,0,4,8,830,0,1965,0,110051,28.4307,77.0899,1105,5500,3,79,5880000
6762820072,42686,3,2.25,920,4200,1.0,0,0,3,8,645,275,1961,0,110028,28.743,77.2836,1055,4200,2,63,5673600
6762820102,42686,4,1.75,725,1875,1.0,0,0,4,7,475,250,1925,0,110002,28.6531,76.976,925,2000,2,61,5652000
6762820311,42686,3,1.75,1380,4568,1.0,0,0,3,7,690,690,1960,0,110031,28.8324,76.9005,990,4568,2,58,5580000
6762820642,42686,3,2.5,1045,4326,2.0,0,0,3,8,1045,0,1989,0,110018,28.5502,77.2823,1045,3198,3,80,5460000
6762820981,42686,2,1.75,755,3426,1.0,0,0,3,8,755,0,2005,0,110046,28.6756,76.8631,755,2956,3,55,5388000
6762821272,42686,4,2.5,1540,5323,2.0,0,0,3,9,1540,0,1993,0,110036,28.6404,77.3055,1370,4997,2,61,5280000
6762821389,42686,3,2.5,900,1632,2.0,0,0,3,8,900,0,2014,0,110007,28.635,77.0029,900,1831,2,76,5252616
6762821505,42686,3,2.5,1690,3537,2.0,0,0,3,8,1100,590,1999,0,110057,28.6189,77.1041,1030,3274,1,67,5220000
6762821682,42686,3,2.5,1015,3885,2.0,0,0,3,8,1015,0,2003,0,110037,28.4987,76.9161,680,5391,1,56,5160000
6762821912,42686,2,1.0,395,2512,1.0,0,0,4,7,395,0,1941,0,110006,28.7627,77.3011,665,2512,1,50,5100000
6762822329,42686,3,2.5,640,2520,2.0,0,0,4,7,640,0,1985,0,110053,28.6166,77.2249,750,2520,1,72,4980000
6762822330,42686,3,2.5,1210,5366,2.0,0,0,3,8,1210,0,1996,0,110025,28.8601,77.3121,975,4267,2,59,4980000
6762822381,42686,2,1.5,605,639,2.0,0,0,3,8,510,95,2007,0,110006,28.5252,77.1916,605,559,1,79,4974000
6762822503,42686,4,1.0,570,3604,1.0,0,0,3,7,450,120,1970,0,110022,28.7277,76.9423,650,3995,2,80,4920000
6762822581,42686,3,3.5,761,732,2.0,0,0,3,8,624,137,2006,0,110006,28.8515,77.0041,761,670,1,61,4890000
6762822881,42686,3,1.5,755,4180,1.0,0,0,3,7,560,195,1960,0,110031,28.7185,77.0934,850,4180,1,72,4800000
6762822882,42686,6,2.0,1160,105415,2.0,0,0,4,8,1160,0,1962,0,110047,28.8182,77.1536,1270,108900,1,79,4800000
6762822883,42686,2,2.5,670,620,2.0,0,0,3,8,575,95,2008,0,110003,28.7972,77.3132,640,656,2,57,4800000
6762823040,42686,4,1.75,1060,3810,2.0,0,0,3,8,1060,0,1971,2002,110032,28.5729,77.042,910,3810,3,61,4775400
6762823303,42686,3,1.0,475,1810,1.0,0,0,4,6,475,0,1947,0,110056,28.6881,77.2015,770,2040,3,79,4680000
6762823738,42686,4,2.75,1195,4825,1.0,0,2,3,8,810,385,1976,0,110041,28.475,77.3305,1195,5000,2,71,4557000
6762823783,42686,3,1.5,500,3457,1.0,0,0,3,7,500,0,1947,0,110023,28.6571,76.9262,500,3473,1,56,4536000
6762824097,42686,3,1.5,660,3600,1.0,0,0,3,7,660,0,1971,0,110034,28.5106,77.2814,690,3600,2,60,4440000
6762824514,42686,2,1.5,446,482,2.0,0,0,3,8,446,0,2007,0,110045,28.757,77.0604,670,718,1,53,4319400
6762824620,42686,3,1.5,570,3750,1.0,0,0,3,7,570,0,1976,0,110020,28.6535,77.2162,690,3750,2,77,4272000
6762824926,42686,2,1.0,470,2500,1.0,0,0,3,7,470,0,1950,0,110015,28.5974,76.9968,900,3700,3,65,4200000
6762825020,42686,4,1.5,710,3360,1.5,0,0,3,7,710,0,1925,0,110062,28.529,77.017,780,2800,3,76,4199400
6762825295,42686,3,1.5,565,3611,1.0,0,0,4,7,565,0,1961,0,110055,28.8794,76.8636,660,3678,3,71,4098000
6762825363,42686,3,2.5,620,557,3.0,0,0,3,8,620,0,2003,0,110029,28.4344,77.3357,705,677,1,60,4080000
6762825364,42686,4,1.0,600,5917,1.0,1,3,3,6,600,0,1972,0,110072,28.4209,77.2567,835,23731,1,50,4080000
6762826060,42686,2,1.0,395,3000,1.0,0,0,3,7,395,0,1948,0,110053,28.5043,76.897,480,3000,1,51,3900000
6762826298,42686,6,2.75,1205,5381,1.0,0,0,5,7,655,550,1957,0,110073,28.8661,77.3498,655,5373,2,68,3840000
6762826522,42686,2,1.0,1040,7329,1.0,0,0,3,7,520,520,1960,0,110066,28.87,77.1525,960,7604,2,65,3780000
6762826592,42686,5,2.75,1105,6750,1.0,0,0,5,7,730,375,1963,0,110073,28.7144,77.2769,795,5425,2,54,3768000
6762826617,42686,3,2.5,630,5938,1.0,0,0,3,7,630,0,1975,0,110026,28.8225,76.8833,715,4895,3,63,3751440
6762826730,42686,2,1.5,520,41599,1.0,0,0,4,7,435,85,1965,0,110072,28.5027,77.0447,880,37897,3,51,3720000
6762826731,42686,4,3.0,1160,3600,2.0,0,0,3,7,1160,0,1976,0,110015,28.8666,77.1848,1025,5000,1,75,3720000
6762826782,42686,3,2.25,995,858,2.0,0,0,3,7,995,0,1967,0,110044,28.4685,76.9032,610,3125,3,71,3719400
6762826933,42686,4,2.0,1235,915,2.0,0,0,3,7,985,250,2009,0,110032,28.4485,77.0945,655,3750,3,57,3660000
6762826934,42686,4,1.75,1125,6365,1.0,0,1,4,8,695,430,1957,0,110041,28.4539,77.0713,1260,6269,2,68,3660000
6762826935,42686,4,2.25,881,1858,2.0,0,0,3,8,881,0,2012,0,110070,28.6751,76.958,881,1833,1,73,3660000
6762827844,42686,2,1.0,430,3602,1.0,0,0,3,7,430,0,1918,0,110035,28.7749,77.0001,600,3750,2,63,3408000
6762828145,42686,3,2.0,725,4464,1.0,0,0,3,7,725,0,1998,0,110036,28.576,77.3336,1025,4261,2,70,3312000
6762828227,42686,3,1.5,755,8100,1.0,0,0,3,7,755,0,1970,0,110070,28.8694,76.9943,825,6975,2,74,3300000
6762828228,42686,2,1.0,340,2095,1.0,0,0,2,5,340,0,1906,0,110029,28.6085,76.9567,535,2087,3,56,3300000
6762828431,42686,2,1.0,520,2850,1.0,0,0,3,6,520,0,1922,0,110053,28.4722,77.1181,690,2850,3,76,3240000
6762828846,42686,2,1.5,490,648,2.0,0,0,3,7,420,70,2001,0,110039,28.6237,77.1855,550,614,1,78,3120000
6762829143,42686,3,2.0,905,5342,2.0,0,0,3,8,905,0,1987,0,110047,28.7259,77.2125,1070,4828,1,74,3030000
6762829260,42686,4,1.0,720,3702,1.0,0,0,3,6,540,180,1918,0,110067,28.7995,77.2271,810,3718,1,78,3000000
6762829261,42686,4,1.5,610,2450,1.0,0,0,3,6,610,0,1942,0,110053,28.6202,76.8684,705,1500,3,67,3000000
6762829418,42686,3,2.0,635,3599,1.5,0,0,3,7,635,0,1916,2013,110071,28.6849,77.0469,580,3599,3,64,2964000
6762829503,42686,2,1.5,725,3129,1.0,0,0,4,8,725,0,1983,0,110044,28.5283,77.237,730,2687,1,63,2940000
6762829730,42686,2,2.0,735,1026,1.5,0,0,3,7,735,0,1986,0,110041,28.71,77.3024,735,1026,2,59,2868000
6762829737,42686,2,1.0,595,5700,1.0,0,0,3,7,595,0,1951,0,110066,28.8733,77.1511,705,5700,3,55,2867400
6762830081,42686,3,1.5,560,5715,1.0,0,0,4,7,560,0,1963,0,110070,28.4235,76.8762,895,4380,2,56,2735400
6762830527,42686,3,1.0,920,5089,1.0,0,0,3,7,520,400,1960,0,110044,28.8255,77.0483,1020,5330,1,53,2526000
6762830573,42686,3,1.75,630,3111,1.0,0,0,3,7,410,220,1983,0,110036,28.6699,76.8871,630,3276,3,56,2520000
6762830574,42686,3,1.0,600,3750,1.0,0,0,3,6,600,0,1905,1989,110066,28.521,77.2243,505,3500,3,76,2520000
6762830660,42686,3,1.0,665,4810,1.0,0,0,5,6,665,0,1976,0,110024,28.8583,76.8818,650,5180,1,61,2483880
6762830705,42686,3,1.0,565,3507,1.0,0,0,3,7,565,0,1954,0,110058,28.632,76.9429,720,4675,3,53,2460000
6762830808,42686,1,0.75,340,4800,1.0,0,0,3,5,340,0,1947,0,110005,28.5592,77.0585,790,3312,1,60,2400000
6762831133,42686,3,1.0,470,5527,1.5,0,0,4,7,470,0,1959,0,110069,28.4871,77.0813,710,4550,3,71,2160000
6762831291,42686,3,1.75,575,4345,1.0,0,0,4,7,575,0,1977,0,110036,28.5173,77.0532,665,3520,1,53,1999200
6762831322,42686,2,1.0,385,4075,1.0,0,0,3,6,385,0,1951,0,110053,28.7998,77.0817,570,4275,1,73,1959000
6762831529,42686,2,1.0,490,2696,1.0,0,0,3,6,490,0,1969,0,110036,28.6949,77.2066,490,2600,3,58,1536000
6762810032,42687,4,4.25,2885,10650,2.0,1,4,4,11,2885,0,1980,0,110059,28.8384,77.0346,2310,11374,3,62,46200000
6762810171,42687,4,2.25,2380,4018,2.5,0,0,5,9,1695,685,1916,0,110048,28.5113,77.1239,1475,4661,3,51,27000000
6762810516,42687,4,4.5,2885,5025,1.0,0,3,5,9,1580,1305,1949,0,110005,28.4581,77.0017,1475,3350,1,77,18480000
6762811366,42687,4,2.75,1475,2280,2.0,0,0,5,7,905,570,1912,0,110029,28.4029,77.0268,1000,2280,3,61,12600000
6762811448,42687,3,3.5,1440,5670,1.0,0,0,3,8,845,595,1980,2013,110020,28.6438,77.1569,1265,5670,1,75,12240000
6762811634,42687,5,3.5,2735,17535,2.0,0,0,3,11,2295,440,1976,0,110051,28.8792,77.0952,1800,17537,1,50,11700000
6762811820,42687,3,1.5,1070,1800,2.0,0,0,3,9,950,120,1925,0,110001,28.7336,77.2115,1010,2400,2,69,11280000
6762812354,42687,4,2.5,1760,17995,2.0,0,0,4,10,1760,0,1992,0,110038,28.548,77.1303,1605,17995,2,54,10374000
6762812584,42687,5,2.75,1395,10412,1.0,0,0,3,9,840,555,1959,0,110005,28.8209,77.2518,1190,5232,3,77,10080000
6762812882,42687,4,2.25,1010,2800,1.0,0,2,4,8,605,405,1961,0,110005,28.7752,77.0717,1330,3025,1,70,9720000
6762812931,42687,5,4.5,2300,3905,2.0,0,0,3,9,1600,700,2006,0,110007,28.4074,77.0955,2240,3162,3,50,9660000
6762813124,42687,4,3.0,1590,6035,2.0,0,0,4,9,1590,0,1976,0,110020,28.7921,77.185,1555,6300,2,50,9480000
6762813969,42687,3,2.5,790,495,3.0,0,0,3,9,790,0,2009,0,110001,28.5443,76.9606,805,648,3,73,8724000
6762815560,42687,3,2.0,830,1800,1.0,0,0,3,7,500,330,1939,2006,110029,28.4718,77.043,850,2178,2,75,7626000
6762815683,42687,3,3.25,1900,6997,2.0,0,3,3,9,1900,0,1983,0,110018,28.5086,77.1624,1240,4217,2,53,7560000
6762816207,42687,5,2.75,1455,6666,2.0,0,0,4,8,1455,0,1940,1991,110054,28.6249,76.8644,880,4450,2,51,7260000
6762816485,42687,3,2.5,1015,2550,2.0,0,0,3,7,1015,0,2008,0,110033,28.6039,77.0685,895,2190,2,75,7140000
6762816888,42687,3,2.5,1140,5439,2.0,0,0,3,9,1140,0,1984,0,110020,28.5387,77.1494,1200,4768,2,59,6930000
6762816969,42687,3,2.5,935,1742,2.0,0,0,3,8,935,0,2001,0,110011,28.4827,77.3337,970,1742,3,66,6900000
6762817015,42687,4,2.5,1620,11397,2.0,0,0,3,8,1620,0,1998,0,110046,28.7659,77.2885,1285,14880,2,61,6888000
6762817220,42687,2,2.5,975,1228,3.0,0,0,3,8,975,0,2009,0,110056,28.8753,76.9904,825,819,3,64,6780000
6762817560,42687,3,2.5,1005,8681,2.0,0,0,3,8,1005,0,1994,0,110010,28.7733,77.1036,960,3600,1,75,6612000
6762817852,42687,4,3.0,1580,5474,1.0,0,3,3,8,965,615,1991,0,110072,28.542,76.8782,1190,6811,3,56,6540000
6762818291,42687,4,2.5,1295,3945,2.0,0,0,3,9,1295,0,2006,0,110055,28.5175,76.9704,700,3945,2,74,6360000
6762818401,42687,4,1.75,1260,3885,1.0,0,0,3,8,840,420,1965,0,110052,28.5045,77.2374,1170,3885,3,53,6303600
6762818559,42687,4,2.5,1590,10435,2.0,0,0,3,8,1060,530,1967,0,110034,28.4656,76.9117,1350,7095,1,64,6276000
6762818690,42687,3,2.5,905,2166,2.0,0,0,3,8,905,0,1992,0,110011,28.6646,76.9788,870,2166,1,60,6210000
6762819005,42687,3,1.0,550,2700,1.5,0,0,3,7,550,0,1908,0,110033,28.6906,77.322,885,2200,3,56,6060000
6762819510,42687,3,1.0,630,4819,2.0,0,0,4,7,630,0,1920,0,110010,28.7386,77.2619,880,3911,1,53,5880000
6762819511,42687,5,2.75,1495,3600,2.0,0,0,3,8,1495,0,1997,0,110016,28.7265,77.2409,1355,3810,1,64,5880000
6762819590,42687,4,2.25,1250,5445,1.0,0,0,5,7,900,350,1978,0,110034,28.5403,77.2823,1250,3733,3,61,5856000
6762820475,42687,4,1.75,860,1525,1.5,0,0,5,7,520,340,1929,0,110009,28.5585,77.2248,785,3050,3,69,5520000
6762820476,42687,2,1.0,440,1650,1.0,0,0,4,7,440,0,1909,0,110027,28.7271,76.9103,980,2750,3,77,5520000
6762820643,42687,3,1.75,650,4800,1.0,0,0,4,7,650,0,1969,0,110003,28.5677,77.1083,1035,4887,1,80,5460000
6762820689,42687,3,2.0,850,5000,2.0,0,0,3,8,850,0,1992,0,110018,28.5021,77.0721,730,4810,1,72,5448000
6762821273,42687,4,2.5,1440,3693,2.0,0,0,4,9,1440,0,1987,0,110047,28.5797,77.0056,1210,3831,2,64,5280000
6762821609,42687,5,2.5,855,3850,1.5,0,0,3,7,855,0,1962,0,110031,28.5306,77.267,765,3850,2,70,5179800
6762821683,42687,4,2.5,1500,4730,2.0,0,0,3,9,1500,0,2001,0,110070,28.4424,77.0821,1500,4225,1,72,5160000
6762821684,42687,3,2.0,1175,6240,1.0,0,0,3,7,800,375,1981,0,110060,28.7985,76.8801,1080,6000,1,59,5160000
6762821785,42687,3,1.75,670,6620,1.0,0,2,3,7,670,0,1985,0,110034,28.8095,76.9875,1045,4852,2,59,5133600
6762821913,42687,2,1.0,835,3106,1.0,0,0,4,7,835,0,1947,0,110023,28.5055,76.9643,835,3636,3,58,5100000
6762823673,42687,6,2.0,935,3484,1.0,0,0,4,7,935,0,1968,0,110012,28.4311,77.2937,750,3484,2,62,4560000
6762824098,42687,5,2.5,1125,5200,1.0,0,0,3,8,640,485,1973,0,110047,28.7546,77.1737,1070,4796,2,50,4440000
6762824570,42687,4,2.0,1100,1530,1.0,0,0,3,7,550,550,1908,2000,110053,28.5015,77.1302,705,2550,1,62,4296000
6762824571,42687,5,2.5,1230,2802,2.0,0,0,3,8,1230,0,2011,0,110025,28.5888,77.1033,1105,3197,3,57,4296000
6762824581,42687,2,1.0,405,1940,1.0,0,0,3,7,405,0,1952,0,110027,28.4308,77.1751,450,2182,1,62,4295400
6762825429,42687,5,2.0,945,3025,2.0,0,0,4,7,945,0,1944,0,110066,28.5086,77.2274,585,3025,3,76,4079400
6762825468,42687,3,2.25,968,4747,1.0,0,0,3,8,968,0,2013,0,110068,28.7806,77.1272,705,6385,2,73,4066800
6762825611,42687,3,2.5,545,569,2.0,0,0,3,8,480,65,2009,0,110067,28.7861,77.3191,700,674,3,70,4020000
6762826732,42687,5,1.75,1095,13630,1.0,0,0,4,7,1095,0,1947,1974,110032,28.4994,77.3384,810,19740,2,71,3720000
6762826733,42687,3,1.5,570,1646,2.0,0,0,3,7,570,0,1988,0,110011,28.5612,77.3477,575,1796,2,72,3720000
6762826999,42687,4,2.5,960,3672,2.0,0,0,3,8,960,0,1992,0,110025,28.4644,77.1847,930,3682,3,77,3642000
6762827276,42687,2,1.5,415,638,2.0,0,0,3,7,415,0,2005,0,110045,28.4356,77.3163,770,742,1,65,3588000
6762827341,42687,4,2.5,860,2902,2.0,0,0,3,8,860,0,2000,0,110024,28.8762,77.0522,1180,3850,1,58,3548400
6762827845,42687,3,1.0,540,4107,1.0,0,0,3,7,540,0,1944,0,110039,28.7147,77.2798,925,6780,2,58,3408000
6762827976,42687,3,2.0,820,6624,1.0,0,0,3,7,820,0,1995,0,110069,28.6602,77.3046,820,4620,3,63,3360000
6762828345,42687,3,2.5,840,4256,2.0,0,0,3,7,840,0,1991,0,110071,28.7674,77.3021,790,4256,3,79,3264000
6762828477,42687,3,2.25,805,3593,2.0,0,0,3,7,805,0,1988,0,110036,28.8032,77.2654,820,3597,3,71,3239400
6762828603,42687,3,1.0,930,4612,1.0,0,0,3,7,930,0,1957,0,110044,28.7872,77.0533,870,6102,2,50,3186000
6762828847,42687,3,2.5,760,3149,2.0,0,0,3,7,760,0,1986,0,110068,28.4079,76.9295,835,3603,1,68,3120000
6762829144,42687,3,2.5,890,3596,1.0,0,0,4,7,625,265,1974,0,110070,28.4897,77.017,935,4250,2,78,3030000
6762829419,42687,1,1.0,230,2060,1.0,0,0,3,4,230,0,1937,0,110043,28.7144,77.2336,495,2060,3,67,2964000
6762829553,42687,2,1.0,480,4225,1.0,0,0,5,6,480,0,1950,0,110015,28.5804,76.9664,545,4225,1,67,2928000
6762829781,42687,3,1.75,780,5459,1.0,0,0,3,7,780,0,1975,0,110019,28.8716,77.0891,865,5459,1,55,2832000
6762830227,42687,3,1.0,470,3990,1.0,0,0,3,6,470,0,1961,0,110054,28.7194,77.1327,525,3990,2,76,2676000
6762830854,42687,1,1.0,360,3570,1.0,0,0,3,6,360,0,1930,0,110054,28.8591,77.1519,570,3788,3,67,2398800
6762831072,42687,3,1.5,545,4802,1.0,0,0,4,6,545,0,1969,0,110025,28.4967,77.3179,580,5243,2,76,2220000
6762831134,42687,3,1.0,505,4290,1.0,0,0,4,6,505,0,1920,0,110075,28.8147,77.1807,530,5177,1,53,2160000
6762831385,42687,2,1.75,295,3069,1.0,0,0,2,5,295,0,1947,0,110053,28.5542,77.2431,680,3556,2,51,1872000
6762812558,42688,5,4.0,1490,2250,1.5,0,0,3,7,1035,455,1921,0,110005,28.875,77.1409,780,2112,2,73,10110000
6762814379,42688,4,1.75,1170,4550,1.0,0,0,3,8,805,365,1975,0,110003,28.4757,77.2668,1235,5500,2,62,8400000
6762825525,42689,4,2.5,1250,2632,2.0,0,0,3,7,1250,0,2003,0,110025,28.6478,76.9818,980,2625,3,55,4038000
6762825981,42689,6,3.0,1290,4032,1.5,0,0,3,7,940,350,1913,0,110053,28.7806,76.9549,755,3042,2,58,3912000
6762826160,42689,4,1.75,1080,14375,2.0,0,0,4,8,1080,0,1978,0,110024,28.6077,77.3132,895,26789,1,52,3898656
6762810478,42690,3,3.0,1305,11336,1.5,1,4,4,8,1305,0,1952,0,110032,28.6247,77.1967,1405,11336,1,50,18960000
6762810775,42690,4,5.25,3055,5184,2.0,0,0,3,11,3055,0,2005,0,110016,28.8735,77.1858,2095,5381,1,59,15840000
6762810787,42690,4,3.75,1745,2812,2.0,0,0,3,9,1305,440,2014,0,110029,28.6041,77.0836,970,2500,2,69,15720000
6762811890,42690,4,3.75,1990,3914,2.0,0,0,3,10,1990,0,2001,0,110020,28.69,77.0383,1990,4455,1,61,11110800
6762812217,42690,4,2.75,1280,3980,1.0,0,2,4,8,725,555,1975,0,110010,28.4262,77.1278,1250,4504,3,72,10560000
6762812385,42690,3,1.75,1090,7067,1.0,0,2,5,8,650,440,1947,0,110010,28.8043,76.9103,1770,5159,3,67,10320000
6762812530,42690,4,2.75,1380,2835,2.0,0,0,3,10,1380,0,2014,0,110021,28.7111,77.0774,1380,3300,1,62,10165116
6762812932,42690,3,2.5,1345,8730,2.0,0,3,3,10,1345,0,1997,0,110020,28.5939,77.0777,1805,8443,2,77,9660000
6762812992,42690,4,1.75,1075,4574,1.0,0,0,4,7,1075,0,1955,0,110049,28.4078,77.1192,1185,4574,2,59,9600000
6762813079,42690,5,3.5,1665,1852,2.0,0,0,3,9,1305,360,2008,0,110028,28.684,77.1673,1405,1985,1,66,9540000
6762813238,42690,4,2.75,1710,3393,2.0,0,0,3,9,1710,0,2010,0,110046,28.4061,77.3287,1725,3068,1,66,9360000
6762813320,42690,4,2.5,1610,19224,2.0,0,0,3,10,1610,0,1993,0,110046,28.4006,77.1761,1545,19224,1,52,9300000
6762813790,42690,4,2.75,1280,3450,1.0,0,0,3,8,740,540,1959,0,110005,28.6957,77.2919,1300,3600,3,80,8880000
6762814266,42690,4,3.25,1955,3146,2.0,0,0,3,9,1565,390,2006,0,110007,28.4907,77.1282,2205,3007,3,58,8519400
